"Year","Month","Day","Tmax","Tmin","JDay","Hour","Temp"
2008,12,25,5.8,-0.4,360,7,-0.4
2008,12,25,5.8,-0.4,360,8,-0.38
2008,12,25,5.8,-0.4,360,9,1.22
2008,12,25,5.8,-0.4,360,10,2.71
2008,12,25,5.8,-0.4,360,11,3.99
2008,12,25,5.8,-0.4,360,12,4.97
2008,12,25,5.8,-0.4,360,13,5.59
2008,12,25,5.8,-0.4,360,14,5.8
2008,12,25,5.8,-0.4,360,15,5.59
2008,12,25,5.8,-0.4,360,16,4.97
2008,12,25,5.8,-0.4,360,17,2.81
2008,12,25,5.8,-0.4,360,18,1.54
2008,12,25,5.8,-0.4,360,19,0.63
2008,12,25,5.8,-0.4,360,20,-0.07
2008,12,25,5.8,-0.4,360,21,-0.64
2008,12,25,5.8,-0.4,360,22,-1.12
2008,12,25,5.8,-0.4,360,23,-1.54
2008,12,26,2.4,-3.9,361,0,-2.06
2008,12,26,2.4,-3.9,361,1,-2.4
2008,12,26,2.4,-3.9,361,2,-2.7
2008,12,26,2.4,-3.9,361,3,-2.98
2008,12,26,2.4,-3.9,361,4,-3.24
2008,12,26,2.4,-3.9,361,5,-3.48
2008,12,26,2.4,-3.9,361,6,-3.7
2008,12,26,2.4,-3.9,361,7,-3.9
2008,12,26,2.4,-3.9,361,8,-3.88
2008,12,26,2.4,-3.9,361,9,-2.25
2008,12,26,2.4,-3.9,361,10,-0.74
2008,12,26,2.4,-3.9,361,11,0.56
2008,12,26,2.4,-3.9,361,12,1.56
2008,12,26,2.4,-3.9,361,13,2.19
2008,12,26,2.4,-3.9,361,14,2.4
2008,12,26,2.4,-3.9,361,15,2.19
2008,12,26,2.4,-3.9,361,16,1.56
2008,12,26,2.4,-3.9,361,17,-0.14
2008,12,26,2.4,-3.9,361,18,-1.14
2008,12,26,2.4,-3.9,361,19,-1.85
2008,12,26,2.4,-3.9,361,20,-2.39
2008,12,26,2.4,-3.9,361,21,-2.84
2008,12,26,2.4,-3.9,361,22,-3.22
2008,12,26,2.4,-3.9,361,23,-3.55
2008,12,27,-1.3,-5.4,362,0,-3.96
2008,12,27,-1.3,-5.4,362,1,-4.22
2008,12,27,-1.3,-5.4,362,2,-4.46
2008,12,27,-1.3,-5.4,362,3,-4.68
2008,12,27,-1.3,-5.4,362,4,-4.88
2008,12,27,-1.3,-5.4,362,5,-5.07
2008,12,27,-1.3,-5.4,362,6,-5.24
2008,12,27,-1.3,-5.4,362,7,-5.4
2008,12,27,-1.3,-5.4,362,8,-5.38
2008,12,27,-1.3,-5.4,362,9,-4.32
2008,12,27,-1.3,-5.4,362,10,-3.34
2008,12,27,-1.3,-5.4,362,11,-2.49
2008,12,27,-1.3,-5.4,362,12,-1.85
2008,12,27,-1.3,-5.4,362,13,-1.44
2008,12,27,-1.3,-5.4,362,14,-1.3
2008,12,27,-1.3,-5.4,362,15,-1.44
2008,12,27,-1.3,-5.4,362,16,-1.85
2008,12,27,-1.3,-5.4,362,17,-3.2
2008,12,27,-1.3,-5.4,362,18,-4
2008,12,27,-1.3,-5.4,362,19,-4.56
2008,12,27,-1.3,-5.4,362,20,-5
2008,12,27,-1.3,-5.4,362,21,-5.36
2008,12,27,-1.3,-5.4,362,22,-5.66
2008,12,27,-1.3,-5.4,362,23,-5.92
2008,12,28,0.2,-7.4,363,0,-6.25
2008,12,28,0.2,-7.4,363,1,-6.46
2008,12,28,0.2,-7.4,363,2,-6.65
2008,12,28,0.2,-7.4,363,3,-6.83
2008,12,28,0.2,-7.4,363,4,-6.99
2008,12,28,0.2,-7.4,363,5,-7.14
2008,12,28,0.2,-7.4,363,6,-7.27
2008,12,28,0.2,-7.4,363,7,-7.4
2008,12,28,0.2,-7.4,363,8,-7.35
2008,12,28,0.2,-7.4,363,9,-5.39
2008,12,28,0.2,-7.4,363,10,-3.57
2008,12,28,0.2,-7.4,363,11,-2.01
2008,12,28,0.2,-7.4,363,12,-0.81
2008,12,28,0.2,-7.4,363,13,-0.06
2008,12,28,0.2,-7.4,363,14,0.2
2008,12,28,0.2,-7.4,363,15,-0.06
2008,12,28,0.2,-7.4,363,16,-0.81
2008,12,28,0.2,-7.4,363,17,-2.7
2008,12,28,0.2,-7.4,363,18,-3.83
2008,12,28,0.2,-7.4,363,19,-4.62
2008,12,28,0.2,-7.4,363,20,-5.24
2008,12,28,0.2,-7.4,363,21,-5.74
2008,12,28,0.2,-7.4,363,22,-6.16
2008,12,28,0.2,-7.4,363,23,-6.53
2008,12,29,0.8,-8.6,364,0,-6.99
2008,12,29,0.8,-8.6,364,1,-7.29
2008,12,29,0.8,-8.6,364,2,-7.55
2008,12,29,0.8,-8.6,364,3,-7.8
2008,12,29,0.8,-8.6,364,4,-8.02
2008,12,29,0.8,-8.6,364,5,-8.23
2008,12,29,0.8,-8.6,364,6,-8.42
2008,12,29,0.8,-8.6,364,7,-8.61
2008,12,29,0.8,-8.6,364,8,-8.53
2008,12,29,0.8,-8.6,364,9,-6.11
2008,12,29,0.8,-8.6,364,10,-3.86
2008,12,29,0.8,-8.6,364,11,-1.93
2008,12,29,0.8,-8.6,364,12,-0.45
2008,12,29,0.8,-8.6,364,13,0.48
2008,12,29,0.8,-8.6,364,14,0.8
2008,12,29,0.8,-8.6,364,15,0.48
2008,12,29,0.8,-8.6,364,16,-0.45
2008,12,29,0.8,-8.6,364,17,-1.81
2008,12,29,0.8,-8.6,364,18,-2.61
2008,12,29,0.8,-8.6,364,19,-3.17
2008,12,29,0.8,-8.6,364,20,-3.61
2008,12,29,0.8,-8.6,364,21,-3.97
2008,12,29,0.8,-8.6,364,22,-4.27
2008,12,29,0.8,-8.6,364,23,-4.53
2008,12,30,0.2,-6,365,0,-4.86
2008,12,30,0.2,-6,365,1,-5.07
2008,12,30,0.2,-6,365,2,-5.26
2008,12,30,0.2,-6,365,3,-5.43
2008,12,30,0.2,-6,365,4,-5.59
2008,12,30,0.2,-6,365,5,-5.74
2008,12,30,0.2,-6,365,6,-5.88
2008,12,30,0.2,-6,365,7,-6
2008,12,30,0.2,-6,365,8,-5.94
2008,12,30,0.2,-6,365,9,-4.35
2008,12,30,0.2,-6,365,10,-2.87
2008,12,30,0.2,-6,365,11,-1.59
2008,12,30,0.2,-6,365,12,-0.62
2008,12,30,0.2,-6,365,13,-0.01
2008,12,30,0.2,-6,365,14,0.2
2008,12,30,0.2,-6,365,15,-0.01
2008,12,30,0.2,-6,365,16,-0.62
2008,12,30,0.2,-6,365,17,-1.71
2008,12,30,0.2,-6,365,18,-2.36
2008,12,30,0.2,-6,365,19,-2.82
2008,12,30,0.2,-6,365,20,-3.17
2008,12,30,0.2,-6,365,21,-3.46
2008,12,30,0.2,-6,365,22,-3.7
2008,12,30,0.2,-6,365,23,-3.91
2008,12,31,0.5,-5.1,366,0,-4.18
2008,12,31,0.5,-5.1,366,1,-4.35
2008,12,31,0.5,-5.1,366,2,-4.5
2008,12,31,0.5,-5.1,366,3,-4.64
2008,12,31,0.5,-5.1,366,4,-4.77
2008,12,31,0.5,-5.1,366,5,-4.89
2008,12,31,0.5,-5.1,366,6,-5
2008,12,31,0.5,-5.1,366,7,-5.1
2008,12,31,0.5,-5.1,366,8,-5.03
2008,12,31,0.5,-5.1,366,9,-3.6
2008,12,31,0.5,-5.1,366,10,-2.26
2008,12,31,0.5,-5.1,366,11,-1.12
2008,12,31,0.5,-5.1,366,12,-0.24
2008,12,31,0.5,-5.1,366,13,0.31
2008,12,31,0.5,-5.1,366,14,0.5
2008,12,31,0.5,-5.1,366,15,0.31
2008,12,31,0.5,-5.1,366,16,-0.24
2008,12,31,0.5,-5.1,366,17,-1.66
2008,12,31,0.5,-5.1,366,18,-2.51
2008,12,31,0.5,-5.1,366,19,-3.12
2008,12,31,0.5,-5.1,366,20,-3.58
2008,12,31,0.5,-5.1,366,21,-3.96
2008,12,31,0.5,-5.1,366,22,-4.28
2008,12,31,0.5,-5.1,366,23,-4.56
2009,1,1,-1.74,-6.12,1,0,-4.91
2009,1,1,-1.74,-6.12,1,1,-5.13
2009,1,1,-1.74,-6.12,1,2,-5.33
2009,1,1,-1.74,-6.12,1,3,-5.52
2009,1,1,-1.74,-6.12,1,4,-5.69
2009,1,1,-1.74,-6.12,1,5,-5.84
2009,1,1,-1.74,-6.12,1,6,-5.99
2009,1,1,-1.74,-6.12,1,7,-6.13
2009,1,1,-1.74,-6.12,1,8,-6.07
2009,1,1,-1.74,-6.12,1,9,-4.95
2009,1,1,-1.74,-6.12,1,10,-3.9
2009,1,1,-1.74,-6.12,1,11,-3
2009,1,1,-1.74,-6.12,1,12,-2.32
2009,1,1,-1.74,-6.12,1,13,-1.89
2009,1,1,-1.74,-6.12,1,14,-1.74
2009,1,1,-1.74,-6.12,1,15,-1.89
2009,1,1,-1.74,-6.12,1,16,-2.32
2009,1,1,-1.74,-6.12,1,17,-2.67
2009,1,1,-1.74,-6.12,1,18,-2.86
2009,1,1,-1.74,-6.12,1,19,-3
2009,1,1,-1.74,-6.12,1,20,-3.11
2009,1,1,-1.74,-6.12,1,21,-3.2
2009,1,1,-1.74,-6.12,1,22,-3.27
2009,1,1,-1.74,-6.12,1,23,-3.34
2009,1,2,-0.71,-3.7,2,0,-3.42
2009,1,2,-0.71,-3.7,2,1,-3.47
2009,1,2,-0.71,-3.7,2,2,-3.52
2009,1,2,-0.71,-3.7,2,3,-3.56
2009,1,2,-0.71,-3.7,2,4,-3.6
2009,1,2,-0.71,-3.7,2,5,-3.64
2009,1,2,-0.71,-3.7,2,6,-3.67
2009,1,2,-0.71,-3.7,2,7,-3.7
2009,1,2,-0.71,-3.7,2,8,-3.66
2009,1,2,-0.71,-3.7,2,9,-2.89
2009,1,2,-0.71,-3.7,2,10,-2.18
2009,1,2,-0.71,-3.7,2,11,-1.57
2009,1,2,-0.71,-3.7,2,12,-1.1
2009,1,2,-0.71,-3.7,2,13,-0.81
2009,1,2,-0.71,-3.7,2,14,-0.71
2009,1,2,-0.71,-3.7,2,15,-0.81
2009,1,2,-0.71,-3.7,2,16,-1.1
2009,1,2,-0.71,-3.7,2,17,-2.86
2009,1,2,-0.71,-3.7,2,18,-3.93
2009,1,2,-0.71,-3.7,2,19,-4.69
2009,1,2,-0.71,-3.7,2,20,-5.28
2009,1,2,-0.71,-3.7,2,21,-5.76
2009,1,2,-0.71,-3.7,2,22,-6.16
2009,1,2,-0.71,-3.7,2,23,-6.51
2009,1,3,-1.52,-8.47,3,0,-6.95
2009,1,3,-1.52,-8.47,3,1,-7.23
2009,1,3,-1.52,-8.47,3,2,-7.48
2009,1,3,-1.52,-8.47,3,3,-7.71
2009,1,3,-1.52,-8.47,3,4,-7.93
2009,1,3,-1.52,-8.47,3,5,-8.12
2009,1,3,-1.52,-8.47,3,6,-8.31
2009,1,3,-1.52,-8.47,3,7,-8.48
2009,1,3,-1.52,-8.47,3,8,-8.36
2009,1,3,-1.52,-8.47,3,9,-6.58
2009,1,3,-1.52,-8.47,3,10,-4.93
2009,1,3,-1.52,-8.47,3,11,-3.52
2009,1,3,-1.52,-8.47,3,12,-2.43
2009,1,3,-1.52,-8.47,3,13,-1.75
2009,1,3,-1.52,-8.47,3,14,-1.52
2009,1,3,-1.52,-8.47,3,15,-1.75
2009,1,3,-1.52,-8.47,3,16,-2.43
2009,1,3,-1.52,-8.47,3,17,-2.57
2009,1,3,-1.52,-8.47,3,18,-2.62
2009,1,3,-1.52,-8.47,3,19,-2.65
2009,1,3,-1.52,-8.47,3,20,-2.68
2009,1,3,-1.52,-8.47,3,21,-2.7
2009,1,3,-1.52,-8.47,3,22,-2.72
2009,1,3,-1.52,-8.47,3,23,-2.74
2009,1,4,0.49,-2.83,4,0,-2.76
2009,1,4,0.49,-2.83,4,1,-2.77
2009,1,4,0.49,-2.83,4,2,-2.78
2009,1,4,0.49,-2.83,4,3,-2.8
2009,1,4,0.49,-2.83,4,4,-2.81
2009,1,4,0.49,-2.83,4,5,-2.81
2009,1,4,0.49,-2.83,4,6,-2.82
2009,1,4,0.49,-2.83,4,7,-2.83
2009,1,4,0.49,-2.83,4,8,-2.77
2009,1,4,0.49,-2.83,4,9,-1.92
2009,1,4,0.49,-2.83,4,10,-1.13
2009,1,4,0.49,-2.83,4,11,-0.46
2009,1,4,0.49,-2.83,4,12,0.06
2009,1,4,0.49,-2.83,4,13,0.38
2009,1,4,0.49,-2.83,4,14,0.49
2009,1,4,0.49,-2.83,4,15,0.38
2009,1,4,0.49,-2.83,4,16,0.06
2009,1,4,0.49,-2.83,4,17,-1.84
2009,1,4,0.49,-2.83,4,18,-3.02
2009,1,4,0.49,-2.83,4,19,-3.85
2009,1,4,0.49,-2.83,4,20,-4.5
2009,1,4,0.49,-2.83,4,21,-5.02
2009,1,4,0.49,-2.83,4,22,-5.46
2009,1,4,0.49,-2.83,4,23,-5.84
2009,1,5,0.26,-7.98,5,0,-6.32
2009,1,5,0.26,-7.98,5,1,-6.63
2009,1,5,0.26,-7.98,5,2,-6.9
2009,1,5,0.26,-7.98,5,3,-7.16
2009,1,5,0.26,-7.98,5,4,-7.39
2009,1,5,0.26,-7.98,5,5,-7.61
2009,1,5,0.26,-7.98,5,6,-7.81
2009,1,5,0.26,-7.98,5,7,-8
2009,1,5,0.26,-7.98,5,8,-7.8
2009,1,5,0.26,-7.98,5,9,-5.7
2009,1,5,0.26,-7.98,5,10,-3.76
2009,1,5,0.26,-7.98,5,11,-2.09
2009,1,5,0.26,-7.98,5,12,-0.81
2009,1,5,0.26,-7.98,5,13,-0.01
2009,1,5,0.26,-7.98,5,14,0.26
2009,1,5,0.26,-7.98,5,15,-0.01
2009,1,5,0.26,-7.98,5,16,-0.81
2009,1,5,0.26,-7.98,5,17,-4.81
2009,1,5,0.26,-7.98,5,18,-7.33
2009,1,5,0.26,-7.98,5,19,-9.09
2009,1,5,0.26,-7.98,5,20,-10.46
2009,1,5,0.26,-7.98,5,21,-11.57
2009,1,5,0.26,-7.98,5,22,-12.51
2009,1,5,0.26,-7.98,5,23,-13.32
2009,1,6,-7.28,-17.84,6,0,-14.32
2009,1,6,-7.28,-17.84,6,1,-14.98
2009,1,6,-7.28,-17.84,6,2,-15.57
2009,1,6,-7.28,-17.84,6,3,-16.1
2009,1,6,-7.28,-17.84,6,4,-16.6
2009,1,6,-7.28,-17.84,6,5,-17.05
2009,1,6,-7.28,-17.84,6,6,-17.48
2009,1,6,-7.28,-17.84,6,7,-17.88
2009,1,6,-7.28,-17.84,6,8,-17.58
2009,1,6,-7.28,-17.84,6,9,-14.9
2009,1,6,-7.28,-17.84,6,10,-12.41
2009,1,6,-7.28,-17.84,6,11,-10.28
2009,1,6,-7.28,-17.84,6,12,-8.65
2009,1,6,-7.28,-17.84,6,13,-7.63
2009,1,6,-7.28,-17.84,6,14,-7.28
2009,1,6,-7.28,-17.84,6,15,-7.63
2009,1,6,-7.28,-17.84,6,16,-8.65
2009,1,6,-7.28,-17.84,6,17,-11.33
2009,1,6,-7.28,-17.84,6,18,-13
2009,1,6,-7.28,-17.84,6,19,-14.17
2009,1,6,-7.28,-17.84,6,20,-15.07
2009,1,6,-7.28,-17.84,6,21,-15.81
2009,1,6,-7.28,-17.84,6,22,-16.42
2009,1,6,-7.28,-17.84,6,23,-16.96
2009,1,7,-4.07,-19.94,7,0,-17.62
2009,1,7,-4.07,-19.94,7,1,-18.05
2009,1,7,-4.07,-19.94,7,2,-18.44
2009,1,7,-4.07,-19.94,7,3,-18.8
2009,1,7,-4.07,-19.94,7,4,-19.12
2009,1,7,-4.07,-19.94,7,5,-19.42
2009,1,7,-4.07,-19.94,7,6,-19.71
2009,1,7,-4.07,-19.94,7,7,-19.97
2009,1,7,-4.07,-19.94,7,8,-19.5
2009,1,7,-4.07,-19.94,7,9,-15.48
2009,1,7,-4.07,-19.94,7,10,-11.75
2009,1,7,-4.07,-19.94,7,11,-8.56
2009,1,7,-4.07,-19.94,7,12,-6.12
2009,1,7,-4.07,-19.94,7,13,-4.59
2009,1,7,-4.07,-19.94,7,14,-4.07
2009,1,7,-4.07,-19.94,7,15,-4.59
2009,1,7,-4.07,-19.94,7,16,-6.12
2009,1,7,-4.07,-19.94,7,17,-7.96
2009,1,7,-4.07,-19.94,7,18,-9.03
2009,1,7,-4.07,-19.94,7,19,-9.78
2009,1,7,-4.07,-19.94,7,20,-10.36
2009,1,7,-4.07,-19.94,7,21,-10.83
2009,1,7,-4.07,-19.94,7,22,-11.22
2009,1,7,-4.07,-19.94,7,23,-11.57
2009,1,8,-3.71,-13.47,8,0,-11.99
2009,1,8,-3.71,-13.47,8,1,-12.27
2009,1,8,-3.71,-13.47,8,2,-12.52
2009,1,8,-3.71,-13.47,8,3,-12.74
2009,1,8,-3.71,-13.47,8,4,-12.95
2009,1,8,-3.71,-13.47,8,5,-13.14
2009,1,8,-3.71,-13.47,8,6,-13.32
2009,1,8,-3.71,-13.47,8,7,-13.49
2009,1,8,-3.71,-13.47,8,8,-13.17
2009,1,8,-3.71,-13.47,8,9,-10.7
2009,1,8,-3.71,-13.47,8,10,-8.42
2009,1,8,-3.71,-13.47,8,11,-6.46
2009,1,8,-3.71,-13.47,8,12,-4.97
2009,1,8,-3.71,-13.47,8,13,-4.03
2009,1,8,-3.71,-13.47,8,14,-3.71
2009,1,8,-3.71,-13.47,8,15,-4.03
2009,1,8,-3.71,-13.47,8,16,-4.97
2009,1,8,-3.71,-13.47,8,17,-7.52
2009,1,8,-3.71,-13.47,8,18,-9.15
2009,1,8,-3.71,-13.47,8,19,-10.28
2009,1,8,-3.71,-13.47,8,20,-11.15
2009,1,8,-3.71,-13.47,8,21,-11.86
2009,1,8,-3.71,-13.47,8,22,-12.46
2009,1,8,-3.71,-13.47,8,23,-12.98
2009,1,9,-2.59,-15.85,9,0,-13.62
2009,1,9,-2.59,-15.85,9,1,-14.04
2009,1,9,-2.59,-15.85,9,2,-14.41
2009,1,9,-2.59,-15.85,9,3,-14.75
2009,1,9,-2.59,-15.85,9,4,-15.07
2009,1,9,-2.59,-15.85,9,5,-15.36
2009,1,9,-2.59,-15.85,9,6,-15.63
2009,1,9,-2.59,-15.85,9,7,-15.88
2009,1,9,-2.59,-15.85,9,8,-15.39
2009,1,9,-2.59,-15.85,9,9,-12.05
2009,1,9,-2.59,-15.85,9,10,-8.96
2009,1,9,-2.59,-15.85,9,11,-6.31
2009,1,9,-2.59,-15.85,9,12,-4.29
2009,1,9,-2.59,-15.85,9,13,-3.02
2009,1,9,-2.59,-15.85,9,14,-2.59
2009,1,9,-2.59,-15.85,9,15,-3.02
2009,1,9,-2.59,-15.85,9,16,-4.29
2009,1,9,-2.59,-15.85,9,17,-6.48
2009,1,9,-2.59,-15.85,9,18,-7.83
2009,1,9,-2.59,-15.85,9,19,-8.77
2009,1,9,-2.59,-15.85,9,20,-9.5
2009,1,9,-2.59,-15.85,9,21,-10.09
2009,1,9,-2.59,-15.85,9,22,-10.58
2009,1,9,-2.59,-15.85,9,23,-11.01
2009,1,10,-2.23,-13.38,10,0,-11.54
2009,1,10,-2.23,-13.38,10,1,-11.89
2009,1,10,-2.23,-13.38,10,2,-12.2
2009,1,10,-2.23,-13.38,10,3,-12.48
2009,1,10,-2.23,-13.38,10,4,-12.74
2009,1,10,-2.23,-13.38,10,5,-12.98
2009,1,10,-2.23,-13.38,10,6,-13.2
2009,1,10,-2.23,-13.38,10,7,-13.41
2009,1,10,-2.23,-13.38,10,8,-12.95
2009,1,10,-2.23,-13.38,10,9,-10.15
2009,1,10,-2.23,-13.38,10,10,-7.56
2009,1,10,-2.23,-13.38,10,11,-5.35
2009,1,10,-2.23,-13.38,10,12,-3.65
2009,1,10,-2.23,-13.38,10,13,-2.59
2009,1,10,-2.23,-13.38,10,14,-2.23
2009,1,10,-2.23,-13.38,10,15,-2.59
2009,1,10,-2.23,-13.38,10,16,-3.65
2009,1,10,-2.23,-13.38,10,17,-5.12
2009,1,10,-2.23,-13.38,10,18,-6.01
2009,1,10,-2.23,-13.38,10,19,-6.62
2009,1,10,-2.23,-13.38,10,20,-7.09
2009,1,10,-2.23,-13.38,10,21,-7.47
2009,1,10,-2.23,-13.38,10,22,-7.79
2009,1,10,-2.23,-13.38,10,23,-8.07
2009,1,11,-0.05,-9.61,11,0,-8.42
2009,1,11,-0.05,-9.61,11,1,-8.64
2009,1,11,-0.05,-9.61,11,2,-8.84
2009,1,11,-0.05,-9.61,11,3,-9.03
2009,1,11,-0.05,-9.61,11,4,-9.2
2009,1,11,-0.05,-9.61,11,5,-9.35
2009,1,11,-0.05,-9.61,11,6,-9.5
2009,1,11,-0.05,-9.61,11,7,-9.63
2009,1,11,-0.05,-9.61,11,8,-9.21
2009,1,11,-0.05,-9.61,11,9,-6.81
2009,1,11,-0.05,-9.61,11,10,-4.6
2009,1,11,-0.05,-9.61,11,11,-2.71
2009,1,11,-0.05,-9.61,11,12,-1.26
2009,1,11,-0.05,-9.61,11,13,-0.36
2009,1,11,-0.05,-9.61,11,14,-0.05
2009,1,11,-0.05,-9.61,11,15,-0.36
2009,1,11,-0.05,-9.61,11,16,-1.26
2009,1,11,-0.05,-9.61,11,17,-2.21
2009,1,11,-0.05,-9.61,11,18,-2.74
2009,1,11,-0.05,-9.61,11,19,-3.1
2009,1,11,-0.05,-9.61,11,20,-3.39
2009,1,11,-0.05,-9.61,11,21,-3.61
2009,1,11,-0.05,-9.61,11,22,-3.81
2009,1,11,-0.05,-9.61,11,23,-3.97
2009,1,12,5.32,-4.89,12,0,-4.18
2009,1,12,5.32,-4.89,12,1,-4.31
2009,1,12,5.32,-4.89,12,2,-4.43
2009,1,12,5.32,-4.89,12,3,-4.54
2009,1,12,5.32,-4.89,12,4,-4.64
2009,1,12,5.32,-4.89,12,5,-4.74
2009,1,12,5.32,-4.89,12,6,-4.82
2009,1,12,5.32,-4.89,12,7,-4.9
2009,1,12,5.32,-4.89,12,8,-4.42
2009,1,12,5.32,-4.89,12,9,-1.87
2009,1,12,5.32,-4.89,12,10,0.48
2009,1,12,5.32,-4.89,12,11,2.49
2009,1,12,5.32,-4.89,12,12,4.03
2009,1,12,5.32,-4.89,12,13,4.99
2009,1,12,5.32,-4.89,12,14,5.32
2009,1,12,5.32,-4.89,12,15,4.99
2009,1,12,5.32,-4.89,12,16,4.03
2009,1,12,5.32,-4.89,12,17,3.02
2009,1,12,5.32,-4.89,12,18,2.46
2009,1,12,5.32,-4.89,12,19,2.07
2009,1,12,5.32,-4.89,12,20,1.78
2009,1,12,5.32,-4.89,12,21,1.53
2009,1,12,5.32,-4.89,12,22,1.33
2009,1,12,5.32,-4.89,12,23,1.16
2009,1,13,4.92,0.19,13,0,0.94
2009,1,13,4.92,0.19,13,1,0.8
2009,1,13,4.92,0.19,13,2,0.67
2009,1,13,4.92,0.19,13,3,0.55
2009,1,13,4.92,0.19,13,4,0.45
2009,1,13,4.92,0.19,13,5,0.35
2009,1,13,4.92,0.19,13,6,0.26
2009,1,13,4.92,0.19,13,7,0.17
2009,1,13,4.92,0.19,13,8,0.43
2009,1,13,4.92,0.19,13,9,1.6
2009,1,13,4.92,0.19,13,10,2.69
2009,1,13,4.92,0.19,13,11,3.62
2009,1,13,4.92,0.19,13,12,4.33
2009,1,13,4.92,0.19,13,13,4.77
2009,1,13,4.92,0.19,13,14,4.92
2009,1,13,4.92,0.19,13,15,4.77
2009,1,13,4.92,0.19,13,16,4.33
2009,1,13,4.92,0.19,13,17,3.38
2009,1,13,4.92,0.19,13,18,2.76
2009,1,13,4.92,0.19,13,19,2.33
2009,1,13,4.92,0.19,13,20,2.01
2009,1,13,4.92,0.19,13,21,1.74
2009,1,13,4.92,0.19,13,22,1.52
2009,1,13,4.92,0.19,13,23,1.33
2009,1,14,4.38,0.27,14,0,1.09
2009,1,14,4.38,0.27,14,1,0.93
2009,1,14,4.38,0.27,14,2,0.79
2009,1,14,4.38,0.27,14,3,0.67
2009,1,14,4.38,0.27,14,4,0.55
2009,1,14,4.38,0.27,14,5,0.44
2009,1,14,4.38,0.27,14,6,0.34
2009,1,14,4.38,0.27,14,7,0.25
2009,1,14,4.38,0.27,14,8,0.49
2009,1,14,4.38,0.27,14,9,1.51
2009,1,14,4.38,0.27,14,10,2.45
2009,1,14,4.38,0.27,14,11,3.25
2009,1,14,4.38,0.27,14,12,3.87
2009,1,14,4.38,0.27,14,13,4.25
2009,1,14,4.38,0.27,14,14,4.38
2009,1,14,4.38,0.27,14,15,4.25
2009,1,14,4.38,0.27,14,16,3.87
2009,1,14,4.38,0.27,14,17,2.6
2009,1,14,4.38,0.27,14,18,1.72
2009,1,14,4.38,0.27,14,19,1.11
2009,1,14,4.38,0.27,14,20,0.65
2009,1,14,4.38,0.27,14,21,0.27
2009,1,14,4.38,0.27,14,22,-0.04
2009,1,14,4.38,0.27,14,23,-0.31
2009,1,15,4.93,-1.81,15,0,-0.65
2009,1,15,4.93,-1.81,15,1,-0.87
2009,1,15,4.93,-1.81,15,2,-1.07
2009,1,15,4.93,-1.81,15,3,-1.25
2009,1,15,4.93,-1.81,15,4,-1.41
2009,1,15,4.93,-1.81,15,5,-1.57
2009,1,15,4.93,-1.81,15,6,-1.71
2009,1,15,4.93,-1.81,15,7,-1.84
2009,1,15,4.93,-1.81,15,8,-1.41
2009,1,15,4.93,-1.81,15,9,0.25
2009,1,15,4.93,-1.81,15,10,1.79
2009,1,15,4.93,-1.81,15,11,3.09
2009,1,15,4.93,-1.81,15,12,4.09
2009,1,15,4.93,-1.81,15,13,4.72
2009,1,15,4.93,-1.81,15,14,4.93
2009,1,15,4.93,-1.81,15,15,4.72
2009,1,15,4.93,-1.81,15,16,4.09
2009,1,15,4.93,-1.81,15,17,2.75
2009,1,15,4.93,-1.81,15,18,1.85
2009,1,15,4.93,-1.81,15,19,1.23
2009,1,15,4.93,-1.81,15,20,0.75
2009,1,15,4.93,-1.81,15,21,0.37
2009,1,15,4.93,-1.81,15,22,0.05
2009,1,15,4.93,-1.81,15,23,-0.23
2009,1,16,3.41,-1.74,16,0,-0.57
2009,1,16,3.41,-1.74,16,1,-0.79
2009,1,16,3.41,-1.74,16,2,-0.99
2009,1,16,3.41,-1.74,16,3,-1.17
2009,1,16,3.41,-1.74,16,4,-1.34
2009,1,16,3.41,-1.74,16,5,-1.5
2009,1,16,3.41,-1.74,16,6,-1.64
2009,1,16,3.41,-1.74,16,7,-1.77
2009,1,16,3.41,-1.74,16,8,-1.41
2009,1,16,3.41,-1.74,16,9,-0.15
2009,1,16,3.41,-1.74,16,10,1.02
2009,1,16,3.41,-1.74,16,11,2.02
2009,1,16,3.41,-1.74,16,12,2.77
2009,1,16,3.41,-1.74,16,13,3.25
2009,1,16,3.41,-1.74,16,14,3.41
2009,1,16,3.41,-1.74,16,15,3.25
2009,1,16,3.41,-1.74,16,16,2.77
2009,1,16,3.41,-1.74,16,17,2.32
2009,1,16,3.41,-1.74,16,18,2.1
2009,1,16,3.41,-1.74,16,19,1.94
2009,1,16,3.41,-1.74,16,20,1.82
2009,1,16,3.41,-1.74,16,21,1.72
2009,1,16,3.41,-1.74,16,22,1.64
2009,1,16,3.41,-1.74,16,23,1.57
2009,1,17,6.92,1.19,17,0,1.48
2009,1,17,6.92,1.19,17,1,1.43
2009,1,17,6.92,1.19,17,2,1.38
2009,1,17,6.92,1.19,17,3,1.33
2009,1,17,6.92,1.19,17,4,1.29
2009,1,17,6.92,1.19,17,5,1.25
2009,1,17,6.92,1.19,17,6,1.21
2009,1,17,6.92,1.19,17,7,1.18
2009,1,17,6.92,1.19,17,8,1.58
2009,1,17,6.92,1.19,17,9,2.98
2009,1,17,6.92,1.19,17,10,4.28
2009,1,17,6.92,1.19,17,11,5.38
2009,1,17,6.92,1.19,17,12,6.22
2009,1,17,6.92,1.19,17,13,6.74
