"id","repetition","yc","zc","s1","Tu","E0","E1","A0","A1","Tf","Tc","Tb","slope","timestamp"
"Apricot.Tadeo.Zaragoza",7,60.7880461396311,163.074443953047,1.46655918452147,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:26:35.21794"
"Apricot.Tadeo.Zaragoza",8,60.613727409537,163.893145238314,1.49016396402306,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:27:15.028248"
"Apricot.Tadeo.Zaragoza",9,60.7848722772183,163.077791801835,1.44888792647211,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:27:53.062707"
"Apricot.Tadeo.Zaragoza",10,60.4661723839875,164.258919141154,1.48567822695437,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:28:30.376574"
"Apricot.Veecot.Zaragoza",1,66.7106251576368,132.142839671609,1.48629949308794,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:11.406427"
"Apricot.Veecot.Zaragoza",2,66.7042057060638,132.20567210651,1.49417221799644,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:54.137107"
"Apricot.Veecot.Zaragoza",3,66.7083960143798,132.154299960567,1.49754712040539,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:23:36.796803"
"Apricot.Veecot.Zaragoza",4,66.7008840929859,132.211660053346,1.48777331249171,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:24:19.314205"
"Apricot.Veecot.Zaragoza",5,62.6909459039194,147.58540005228,0.429294504096575,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:25:02.19382"
"Apricot.Veecot.Zaragoza",6,62.7057062959565,147.574173257818,0.432502138346382,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:25:53.403429"
"Apricot.Veecot.Zaragoza",7,62.6925553124813,147.598870731546,0.430827124735024,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:26:35.045933"
"Apricot.Veecot.Zaragoza",8,66.7124202503564,132.146446437627,1.49280188194538,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:27:14.590631"
"Apricot.Veecot.Zaragoza",9,62.7047589725925,147.514247150836,0.430593332983153,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:27:52.9476"
"Apricot.Veecot.Zaragoza",10,66.7092257556067,132.154974234555,1.48399209506266,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:28:30.234632"
"Sweet Cherry.Ambrunes.Zaragoza",1,63.6619876514911,278.679104651498,0.103661732724042,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:19.821363"
"Sweet Cherry.Ambrunes.Zaragoza",2,63.9082195399729,277.799501352021,0.104285092516562,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:23:11.430857"
"Sweet Cherry.Ambrunes.Zaragoza",3,63.8711059847525,278.340630012041,0.105035080726858,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:24:02.843862"
"Sweet Cherry.Ambrunes.Zaragoza",4,64.0109250694267,278.006489397419,0.105563751226098,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:24:54.106009"
"Sweet Cherry.Ambrunes.Zaragoza",5,63.911225649021,277.733640338144,0.10417317133911,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:25:45.01653"
"Sweet Cherry.Ambrunes.Zaragoza",6,63.8800814865504,278.211812117671,0.104817250598933,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:26:35.14148"
"Sweet Cherry.Ambrunes.Zaragoza",7,64.5350276490243,274.417958943843,0.103421273580932,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:27:22.617849"
"Sweet Cherry.Ambrunes.Zaragoza",8,64.0009839179905,277.92030345121,0.10521324837524,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:28:07.607682"
"Sweet Cherry.Ambrunes.Zaragoza",9,63.6030426777619,276.691605885618,0.100393221464204,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:28:50.741734"
"Sweet Cherry.Ambrunes.Zaragoza",10,63.8710335880805,278.334059747168,0.104985401707543,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:29:33.124221"
